page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
165,3.0,"Current Employee, more than 3 years",It's been alright,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3738251.htm,"Feb 20, 2014",Sales Associate,"Milpitas, CA",very flexible if you are going to school,The pay isn't that great. minimum wage,,0,4,3,2,5,negative,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
166,1.0,"Former Employee, less than 1 year",unworthy time spent for any high aspirational individual,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3745324.htm,"Feb 21, 2014",Sales Associate,"Houston, TX","Flexibility, mindless labor that requires zero technical skills whatsoever","minimum wage;
menial labor (folding and repeating the same tagline repeatedly for hours);
interaction with immature, sometimes ungrateful colleagues who are barely over 16 years old
no promotional aspect;
no respect for employees' personal life with the so called ""on-call duty""","I understand that the culture is geared toward young adults, and the staff likewise needs to be like minded individuals that understands their customers. However, a group of these young, inexperienced individuals who seem more interested in their own looks than promoting the inventory flow efficiency on the floor and the customer experience is ill fitted for a company that is getting a lot of negative publicity already.",0,1,1,1,1,blank,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
166,1.0,Current Employee,Toxic Environment,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3748856.htm,"Feb 22, 2014",Anonymous Employee,,"good pay is the only thing, although the better pay, more likely you will be let go when they are done with you","everyone at and has a shelf life, there are a lot of VP's that are not very bright","change everything , quickly or watch it all fall down",0,1,1,4,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
166,1.0,"Current Employee, less than 1 year",Worst Working Experience I will Probably Ever Have,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3758098.htm,"Feb 24, 2014","Manager In Training (MIT), Assistant Manager",,"some nice coworkers (non-managers though), and no others","ZERO work life balance, they do no care about you or other things going on in our life, not enough pay for their ridiculous expectations, management, business is failing but won't admit it, horrible ""values""","Make some changes in the company, stop micromanaging, get lives and realize this company isn't the only thing that exists in the world",0,1,2,2,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
166,3.0,Former Employee,Impact Team Member,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3760374.htm,"Feb 24, 2014",,,"Good location, easy to get to","long hours, often had to work overtime",,0,1,2,2,4,negative,neutral,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,4
166,1.0,"Former Employee, more than 3 years",Low value for employees with a rigid lower management structure,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3760942.htm,"Feb 24, 2014",Retail Assistant Manager,"Cambridge, MA","Employee discount that goes up to fifty percent four to six times a year depending on floorsets
High energy employees","Pressure to adhere to a look policy that is not consistent with the written one each associate agrees to.
Part-time employees are not given enough hours to maintain a consistent presence.
Managers have become glorified sales associates with a lot of pressure to drive sales in a dark environment","Take feedback from lower management more often.  
Offer more opportunity to part-time employees that show commitment to the brand",0,1,1,1,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
166,1.0,"Former Employee, less than 1 year",Aspirational? More like apathetic! Diversity and inclusion? Pull the other one!,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3761668.htm,"Feb 25, 2014",Assistant Manager,Paris,"A&F provides the opportunity to tie down a graduate job in management on degree graduation. Securing a position at one of the top brands in retail provides a strong base for career development. Opening a new store with A&F is a great experience in management, particularly when dealing with foreign contracts and a variety of languages around the site.
The facile interview process is both a pro and a con due to questionable recruitment policies.","The culture of diversity and inclusion at A&F tops off a farcical, and frankly laughable, attempt at shrouding their reputed controversial recruiting policies. Whilst fitting the criteria may ensure a fast-track through the interview process, this often leads to under-qualified managers and trivial, mundane daily tasks as a result of having to train everyone on an equal level.
The working hours & time-off policies are antisocial, with a working week invariably including at least one 5am start and one 10.30pm finish. A review of working hours resulting in a weekly rota would be beneficial.
The target-based assessment is often flawed in countries outside the US due to disrespect for foreign culture and trends. Little research into national holidays, buying trends and customs leads to daily/weekly targets being often miscalculated, meaning targets are often vastly incongruous with actual business.
The lack of challenge is directly related to the rigid management structure. A prohibition on use of initiative leads to stagnant progress and a lack of motivation.
A huge employee turnover is a result of poor micro-management and the implication of strict rules that do not necessarily translate from the US system.
Incredulous outsourcing of store maintenance; with European technicians coming solely from the UK, and standard parts ordered exclusively from the US, the response time, and general severity of common problems is exacerbated. 
Lack of trust and respect towards non-English speakers goes directly against the A&F policy of diversity and inclusion. The attitude of various members of senior management is questionable in the slightest.","Allow managers to use some initiative... 
Review working hours - why not allocate the early AM starts and closing shifts on a weekly basis, to allow managers to have a slightly more regular sleeping pattern. 
Drop the anally-retentive 'standards' in place of some basic employee respect. If the same amount of time and energy went into ensuring the happiness and professional development of staff, the workplace would be far more pleasant and, in turn, reflect positively on the 'customer experience'; a value at the forefront of the A&F brand. In place of this, the current uninterested, sour and superficial way of dealing with employees is invariably reflected throughout the store. Senior management needs to seriously reconsider its policy of recruiting 'aspirational' managers... or perhaps review their idea of 'aspiration'.",0,1,4,2,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
166,2.0,"Former Employee, more than 1 year",Not suitable for someone looking for a career,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3766796.htm,"Feb 25, 2014",Assistant Store Manager,"Elizabeth, NJ","Laid back work environment, working with people around your age group, easy job","Very low pay (even by retail standards), minimal opportunity for advancement, repetitive tasks, irresponsible coworkers. All the managers' tasks print out in the morning and you just follow the paperwork step-by-step.",Give more autonomy and decision-making to store managers.,0,1,1,1,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
166,2.0,"Current Employee, more than 1 year",You can do better with your bachelor degree,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3766957.htm,"Feb 25, 2014",Retail Assistant Manager,"Indianapolis, IN",they pay for the training time,This company simply does not think in its employees. The schedules are horrible.,More opportunities to grow up within the company. follow up better the store managers.,0,1,1,3,3,blank,neutral,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
166,3.0,"Former Employee, more than 3 years",Okay Entry-Level Employment,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3770790.htm,"Feb 26, 2014",Floor Model,"Hilton Head Island, SC","Great co-workers, Great environment, Great Management","Mediocre Pay, Low Hourly Wage",More Pay,0,3,3,3,3,blank,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
166,3.0,Former Employee,"Great atmosphere, but little room for people who have ideas that differ from management",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3778164.htm,"Feb 27, 2014",Director Logistics,"New Albany, OH","Great physical working environment, energy and atmosphere","Outside of design, operational creativity not valued.",,0,4,4,4,2,blank,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
167,1.0,"Former Employee, less than 1 year",Dreadful,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3778317.htm,"Feb 27, 2014",Impact Team Member/Sales Associate,,"Most of the girls working there are attractive, and it is a very easy job.","Incompetent management
Store smells horrible
Minimum wage, but run you wild
No training",Start changing your ways,0,1,1,1,1,blank,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
167,4.0,"Former Employee, less than 1 year",Good experience (at AnF Kids),/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3778483.htm,"Feb 27, 2014",Store Model,"Tukwila, WA","Good managers
Employees also friendly
No overdue of makeup
Discounts","Loud music and not appropriate
Strong smell (some say is bad for men)
Terrible scheduling system
sometimes management doesn't care for employees too much(depends on store location)",Be more personal to employees and understanding. Dont label every employee as a young highschool student and irresponsible. Only the ones that show they are.,0,3,3,4,4,positive,positive,positive,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,5
167,1.0,Current Employee,NEVER stoop down to this level....and DO NOT give a notice of leave,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3780397.htm,"Feb 27, 2014",Assistant Store Manager,,- the amazing part time staff,"I cannot possibly have enough time in this lifetime to accurately describe all the cons of working for this ""company""",Leave and work somewhere you are appreciate and deserve,0,1,1,1,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
167,2.0,"Former Employee, more than 1 year",Disappointed with how the company treats their employees,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3781279.htm,"Feb 27, 2014",Assistant Store Manager,"Cleveland, OH","People you work with
Discount on merchandise
Overall easy job","Hours- nights, weekends, holidays
Low compensation
High Turnover of management
Understaffed- cannot run store efficiently",,0,1,2,1,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
167,4.0,"Current Employee, more than 3 years","Great first job for high school students, or part-time college students",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3783512.htm,"Feb 28, 2014",Floor Model,"Atlanta, GA","- Laid back, fun work environment
- Super flexible scheduling (you can request off as much as you want as long as its two weeks in advance)
- Always tons of other employees if you need a shift covered
- Get to make a lot of friends generally in the same age range as you
- You get asked to do company casting calls if they like your ""look""
- 50% discount for five items of your choice every new season
- If you have a good management team, you will have an awesome experience in the company
- Get more hours based on performance. I would get anywhere from 30-40 hours a week because I actually cared about the work and folded well","- Absolutely no room for advancement unless you have a bachelors degree
- The general discount is pretty awful for how expensive the clothes are, unless its in a specific time frame when they give you a large discount
- HAVE to wear their clothes. They say you don't, but they'd certainly rather schedule people over you who will wear the clothes if you don't
- No visible piercings (except ear lobe), tattoos, or nail polish
- Aren't very picky when they hire MITs, leading to a lot of bad managers circulating in the company
- VERY superficial. Some store locations keep it pretty hidden but others will openly talk about attractiveness levels of co-workers and other employees around you",Provide more opportunity for advancement for current employees who have worked with the company for 3+ years. It's a little demotivating when a manager in training gets hired over you just because they have a bachelors degree that has absolutely nothing to do with retail/business.,0,5,2,2,4,positive,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
