page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
63,4.0,"Former Employee, more than 1 year",Great company to work for.,/Reviews/Employee-Review-Tesco-RVW7384647.htm,"Jul 28, 2015",Customer Service Advisor,"Runcorn, England","Good pay, lots of shift patterns, lots of ongoing training, multi-cultural, most managers are great, family atmosphere, keeps all staff in the loop of what is going on in the business, lots of treats and good work was rewarded, bonuses, great cafeteria, good locations (Runcorn and Manchester) there was often options of finishing early or taking an on the spot day off, shares scheme, regular interaction with senior management and directors, your feedback was often used and appreciated, employees were shown how their actions in their work affected customers and other employees to show why you should always give 100%.","Customer service job can be stressful with the relentless calls, sometimes felt your judgement was undermined by management/resolution, lots of people going for the same advancement roles (eg team leader training, social media and resolutions) so sometimes felt incredibly hard to advance, management styles were not consistent throughout all teams, bonus scheme was very rigid and sometimes seemed unfair - people who outperformed others did not get bonus due to sickness days whereas an employee who underperformed but came in every day got a bonus.",,0,4,4,4,5,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
63,2.0,Former Employee,great place to work but a horrible when mixed up with the wrong set of colleagues,/Reviews/Employee-Review-Tesco-RVW7398497.htm,"Jul 29, 2015",,"Guildford, England",10% staff discount thats all,promotion is only on who you know and you are like not on how good you are,"not to be afraid to get challenge from staff, or feel insecure. if you keep recommending your mates  for promotion all you will get at the end of the day will be a bunch of unqualified inexperience irresponsible set of managers that don't care about the business and cant/wont take ownership of their department.",0,2,2,2,1,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
63,3.0,Current Employee,tesco,/Reviews/Employee-Review-Tesco-RVW7401990.htm,"Jul 30, 2015",,,"staff discounts, staff restaurant, friendly colleagues",would like contract to have more hours,Contracts with more hours please,0,3,2,3,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
63,4.0,"Current Employee, more than 5 years",store Manager,/Reviews/Employee-Review-Tesco-RVW7403376.htm,"Jul 30, 2015",Store Manager,"Reading, England","Day 2 day running 
New challenges 
Customer Base","Moving stores every 6-9 months
Can be unsociable",If a store is running well try not move the SM or DM to help fix broken stores just creates disruption,0,2,3,4,3,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
63,2.0,"Current Employee, more than 8 years","Retail, It's not all that brilliant.",/Reviews/Employee-Review-Tesco-RVW7413177.htm,"Jul 31, 2015",Anonymous Employee,,Good people to work with. Staff Discount. Fair Holidays.,Long Hours. Anti social hours. Weekend work. Consistently Inconsistent,Too many cooks. Processes and routines need simplified. More transparency is needed across the compnay.,0,2,3,3,1,negative,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
63,4.0,"Current Employee, more than 5 years",Phone Shop Manager,/Reviews/Employee-Review-Tesco-RVW7414037.htm,"Jul 31, 2015",Anonymous Employee,"Manchester, England","Great Job Satisfaction , reasonable pay",Not many career opportunities with the telecoms line of tesco,,0,5,2,4,5,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
63,5.0,Current Employee,Working for Tesco Mobile,/Reviews/Employee-Review-Tesco-RVW7425998.htm,"Aug 1, 2015",CSA,"Bury, England","Starting at  the beginning, training is excellent, and from day 1 Team building is actively encouraged. When you ""Go Live"" and onwards you have all the support you could ever need. All sorts of special days are celebrated, and work is made fun. Tesco Mobile is like a huge family and it takes pride in being The Best.",You have a better chance of finding Gold than getting a day off that you actually asked for.,"Keep it Up...I love that all the Ops managers are approachable, and open to Ideas.",0,5,5,5,5,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
63,3.0,Former Employee,Customer assistant job given to agency,/Reviews/Employee-Review-Tesco-RVW7427185.htm,"Aug 1, 2015",Anonymous Employee,,"I would say Tesco is a fair employer, provided job when I was a student through student agency. Got paid better for the same job then those worked full time as adults.","Got no holiday nor better career opportunities. Jobs are rather segmented, most other departments I have never met people from.",Student employment could be better regulated and staff who are cashier could be supported and encouraged for teamwork.,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
63,1.0,Former Employee,Equal Opportunites,/Reviews/Employee-Review-Tesco-RVW7431203.htm,"Aug 2, 2015",,,"Pretence of equality, reality it's a one race business. Plus ability and hard work is not always rewarded with advancement opportunities. Too many women are being promoted and not on merit.","Lack of diversity of talent pool, leads to resentment.",Move with the times,0,1,1,1,1,negative,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
64,4.0,Current Employee,nice place to work,/Reviews/Employee-Review-Tesco-RVW7434446.htm,"Aug 2, 2015",,,Has good work life balance.Nice growth.Overall Good place to work,Options program is waste for career growth Micro management and chaos,,0,4,4,3,3,positive,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
64,3.0,Current Employee,great company,/Reviews/Employee-Review-Tesco-RVW7435652.htm,"Aug 2, 2015",Officer,"India, TX","work place is good
People are good","hikes are just fine, just be careful.",increase the hikes according to the work we do.,0,4,3,3,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
64,2.0,Current Employee,Assistant Merchandiser,/Reviews/Employee-Review-Tesco-RVW7437019.htm,"Aug 3, 2015",,,Career Break of up to 12 weeks,"A lot of over time, lack of support from managment, stressful enviroment",listen to staff concerns and support more,0,1,2,3,1,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
64,5.0,Current Employee,opticians,/Reviews/Employee-Review-Tesco-RVW7437386.htm,"Aug 3, 2015",Opticians Manager,"Dunfermline, Scotland","great place to work , very professional team in the opticians who care about there customers.",some people still don't know we are there,some tv advertising would be great,0,5,5,5,5,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
64,3.0,"Former Employee, less than 1 year",Sales assistant,/Reviews/Employee-Review-Tesco-RVW7457168.htm,"Aug 4, 2015",Sales Assistant,"Kingston upon Hull, England","The other staff there are really good to work with and give great training to what is to come, very good benefit to tesco.",The pay is the biggest downfall of the company and the hours aren't the best so to improve this needs to change,Employ more youth in stores as well as offering more hours to workers,0,4,2,3,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
64,4.0,"Current Employee, more than 5 years",Good,/Reviews/Employee-Review-Tesco-RVW7476773.htm,"Aug 6, 2015",Line Manager,"London, England","Times flies
Always something to do",Hard to get recognition for your work,.,0,1,4,5,3,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
64,5.0,"Current Employee, more than 1 year",Really good Co to work for,/Reviews/Employee-Review-Tesco-RVW7482782.htm,"Aug 6, 2015","Team Leader, Express","Ormeau, Northern Ireland","Lots of potential for development, as long as you put the effort in there's always a position to move up to !",Because of  specific contracted hours instead of amount of hours there can be a lack of staff at certain times like a sat night which can put added pressure on you,,0,4,5,4,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
64,5.0,Former Employee,Tesco customer assistant,/Reviews/Employee-Review-Tesco-RVW7485587.htm,"Aug 6, 2015",Anonymous Employee,,Good pay and friendly management.,Rude customers and unflexible working hours,,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
64,3.0,"Former Employee, more than 10 years",Tesco,/Reviews/Employee-Review-Tesco-RVW7490768.htm,"Aug 7, 2015",Line Manager,"London, England",Salary is good and it's hard to beat else where,Work life balance not good at all,People have to be held accountable in the correct way and people have families,0,1,3,2,3,negative,blank,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
64,4.0,"Current Employee, more than 3 years",Nice place to work with a great pay,/Reviews/Employee-Review-Tesco-RVW7490889.htm,"Aug 7, 2015",Customer Assistant,,"Great pay, Reasonably flexible working hours, and a decent working environment. Managers will accommodate any requests as much as they can, and are usually helpful. Sunday and bank holiday workers get paid time and a half, which is great.","Managers sometimes don't get ""down and dirty"" to get job done.","Managers sometimes don't get ""down and dirty"" to get job done. As many responsibilities as they have, they should be assisting the customer assistants when stocking shelves etc.",0,4,3,5,4,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
65,3.0,"Current Employee, more than 3 years","Great staff, poor management",/Reviews/Employee-Review-Tesco-RVW7501743.htm,"Aug 8, 2015",Customer Service Representative,"Liverpool, England","Good benefits, shifts are pretty flexible and lots of overtime available if you want it. Great team to work with, people take a lot of pride in our store.","Too many managers and not enough shop floor staff, the managers spend a lot of time in the canteen sitting together to the exclusion of everyone else.","Stop creating such an 'us and them situation' , we're all part of the same team and there would be a lot better morale in store if you realised this",0,3,3,4,1,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
65,3.0,"Current Employee, more than 1 year",Customer Assistant,/Reviews/Employee-Review-Tesco-RVW7504210.htm,"Aug 8, 2015",Customer Assistant,"Newcastle upon Tyne, England","From my experience, this job has been particularly helpful as a part-time position and I would definitely recommend the company for students or for people interested in working in retail. It has a pretty clear structure and there are pathways for promotions.","Depending on what store you work in, the job can be quite hit or miss depending on who you work with and how pressured/busy it can be. Day to day routines can be monotonous. Hours are often irregular, as in not a standard 9-5 Mon-Fri job.",Advertise more incentives and opportunities to promising workers and/or students who could be interested in upwards mobility.,0,3,4,3,3,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
65,2.0,Current Employee,Rubbish!,/Reviews/Employee-Review-Tesco-RVW7505819.htm,"Aug 8, 2015",Checkout Assistant,,"Easy
Uniform provided
Pays ok
Staff discount","Flexi contract abuse
Poor training
Treatment of staff
No communication","Stop abusing flexi contracts, not everyone wants or can work full time! Listen to staff, actually train them in other areas and only offering promotions to people they like not who best suits positions",0,1,2,3,1,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
